"6/24/1781","Bth","Court","Der Wittwer","Lustspiel","Carmontelle","NA"
"","","","",,"unknown",
"6/24/1781","Kth","French","Le Déserteur","Drame mêlé de musique","Sedaine","Monsigny"
"","","","",,"Stephanie d. J.",
"6/25/1781","Bth","Court","Nacht und Ungefähr","Lustspiel","Capacelli","NA"
"","","","",,"Laudes",
"6/25/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"6/26/1781","Bth","Court","Die heimliche Heyrath","Lustspiel","Colman","NA"
"","","","",,"Schröder",
"6/27/1781","Bth","Court","Die verfolgte Unbekannte","Singspiel","Petrosellini","Anfossi"
"","","","",,"Stephanie d. J.",
"6/27/1781","Kth","Kinder","Zémire et Azor","Opéra comique","Marmontel","Grétry"
"6/28/1781","Bth","Court","Richard der Dritte","Trauerspiel","Weiße","NA"
"6/28/1781","Kth","French","Le Mazet","Opéra comique","Anseaume","Duni"
"6/28/1781","Kth","French","Crispin médecin","Comédie","Hauteroche","NA"
"6/29/1781","","","Theaters closed",,"",
"6/30/1781","Bth","Court","Die Gefahren der Verführung","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"6/30/1781","Bth","Court","Der Dichterling","Lustspiel","Eberl","NA"
"6/30/1781","Kth","French","Orphée et Euridice","Tragédie-opéra","Calzabigi","Gluck"
"","","","",,"Moline",
"7/1/1781","Bth","Court","Der Dichterling","Lustspiel","Eberl","NA"
"7/1/1781","Bth","Court","Der Faßbinder","Singspiel","Poinsinet","Philidor"
"7/1/1781","Kth","French","Orphée et Euridice","Tragédie-opéra","Calzabigi","Gluck"
"","","","",,"Moline",
"7/2/1781","Bth","Court","Juliane von Lindorak","Lustspiel","Gozzi","NA"
"","","","",,"Schröder",
"7/2/1781","Bth","Court","Die abgenöthige Einwilligung","Lustspiel","Guyot de Merville","NA"
"","","","",,"Gebler",
"7/2/1781","Kth","Preßburg","Das Gärtnermädchen von Fraskati","Singspiel","Livigni","Paisiello"
"7/2/1781","Kth","Preßburg","Die Faßbinder","Ballet","unknown","unknown"
"7/3/1781","Bth","Court","Die Ungetreuen","Lustspiel","Barthe","NA"
"","","","",,"Reichard",
"7/3/1781","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"7/3/1781","Kth","French","La Colonie","Opéra comique","unknown","Framery"
"7/3/1781","Kth","French","Crispin, Rival de son maître","Comédie","Lesage","NA"
"7/4/1781","Bth","Court","Der Graf von Walltron","Trauerspiel","Möller","NA"
"7/4/1781","","Preßburg","Das Gärtnermädchen von Fraskati","Singspiel","Livigni","Paisiello"
"7/4/1781","Kth","Preßburg","Bauern verstehn nicht Spaß","Ballet","unknown","unknown"
"7/5/1781","Bth","Court","Die unversehene Wette","Lustspiel","Sedaine","NA"
"","","","",,"Rautenstrauch",
"7/5/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"7/5/1781","Kth","French","La Colonie","Opéra comique","unknown","Framery"
"7/5/1781","Kth","French","Les Deux Avares","Opéra comique","Falbaire de Quingey","Grétry"
"7/6/1781","","","Theaters closed",,"",
"7/7/1781","Bth","Court","Der Dienstfertige","Lustspiel","La Salle","NA"
"","","","",,"Schletter",
"7/7/1781","Bth","Court","Der Dichterling","Lustspiel","Eberl","NA"
"7/7/1781","Kth","French","Le Tout en peu","Comédie","unknown","NA"
"7/7/1781","Kth","French","Les Menechmes, ou les Jumeaux","Comédie","Regnard","NA"
"7/8/1781","Bth","Court","Der Sklavenhändler von Smyrna","Lustspiel","Chamfort","NA"
"","","","",,"Brahm",
"7/8/1781","Kth","Preßburg","Der Stolz des Grafen Barcelona","Singspiel","unknown","unknown"
"7/8/1781","Kth","Preßburg","Die sieben Schwaben","Ballet","unknown","unknown"
"7/9/1781","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
"7/9/1781","Kth","French","Le Somnambule","Comédie","Ferriol de Pont-de-Veyle","NA"
"7/9/1781","Kth","French","La Fausse Magie","Comédie mêlée d'ariettes","Marmontel","Grétry"
"7/10/1781","Bth","Court","Der Barbier von Sevilien","Lustspiel","Beaumarchais","NA"
"7/10/1781","Kth","Preßburg","Milton und Elmire","Singspiel","Reinwald","Michl"
"7/10/1781","Kth","Preßburg","No title","Ballet","unknown","unknown"
"7/11/1781","Bth","Court","Der Liebhaber als ein Schriftsteller und Bedienter","Lustspiel","Cérou","NA"
"","","","",,"Martin",
"7/11/1781","Bth","Court","Die Wâschermädchen","Singspiel","Bock","Zanetti"
"7/11/1781","Kth","French","Héraclite, ou le Triomphe de la Beauté","Comédie","Rauquil-Lieutaud","NA"
"7/11/1781","Kth","French","Les Précieuses ridicules","Comédie","Molière","Monsigny"
"7/12/1781","Bth","Court","Der gutherzige Murrkopf","Lustspiel","Goldoni","NA"
"","","","",,"Stephanie d. Ä.",
"7/12/1781","Bth","Court","Andromeda und Perseus","Schauspiel","Kempelen","Zimmermann"
"7/12/1781","Kth","Preßburg","Ariadne auf Naxos","Duodrama","Brandes","Benda"
"7/12/1781","Kth","Preßburg","Inkle und Yariko","Trauerspiel","Pelzel","NA"
"7/12/1781","Kth","Preßburg","No title","Ballet","unknown","unknown"
"7/13/1781","","","Theaters closed",,"",
"7/14/1781","Bth","Court","Der Dienstfertige","Lustspiel","La Salle","NA"
"","","","",,"Schletter",
"7/14/1781","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"7/14/1781","Kth","Preßburg","Der Jahrmarkt von Venedig","Singspiel","Boccherini","Salieri"
"","","","",,"unknown",
"7/15/1781","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"7/15/1781","Bth","Court","Die Wâschermädchen","Singspiel","Bock","Zanetti"
"7/15/1781","Kth","French","La Comédie à l'impromptu, ou les Dupes","Comédie","Dorvigny","NA"
"7/15/1781","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"7/15/1781","Kth","French","La Servante maitresse","Opéra comique","Favart","unknown"
"7/16/1781","Bth","Court","Die heimliche Heyrath","Lustspiel","Colman","NA"
"","","","",,"Schröder",
"7/16/1781","Kth","French","Inkle und Yariko","Trauerspiel","Pelzel","NA"
"7/16/1781","Kth","French","No title","Ballet","unknown","unknown"
"7/16/1781","Kth","French","Springerkünde (tumblers)",,"",
"7/17/1781","Bth","Court","Adelaide, oder die Antipathie gegen die Liebe","Lustspiel","Du Doyer de Gastels","NA"
"","","","",,"Schröder",
"7/17/1781","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"7/17/1781","Kth","French","Le Roi et le Fermier","Opéra comique","Sedaine","Monsigny"
"7/17/1781","Kth","French","La Comédie à l'impromptu, ou les Dupes","Comédie","Dorvigny","NA"
"7/18/1781","Bth","Court","Olivie","Trauerspiel","Brandes","NA"
"7/18/1781","Bth","Court","Wer wird sie kriegen","Lustspiel","Eckardt","NA"
"7/18/1781","Kth","Preßburg","Der Jahrmarkt von Venedig","Singspiel","Boccherini","Salieri"
"","","","",,"unknown",
"7/19/1781","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"7/20/1781","","","Theaters closed",,"",
"7/21/1781","Bth","Court","Die dürftige Familie","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"7/21/1781","Bth","Court","Der Teufel steckt in ihm","Lustspiel","Colman","NA"
"","","","",,"Reichard",
"7/21/1781","Kth","French","La Belle Arsène","Comédie mêlée d'ariettes","Favart","Monsigny"
"7/22/1781","Bth","Court","Der Kühehirt","Lustspiel","Weidmann","NA"
"7/22/1781","Kth","Preßburg","Die zwey Gräfinnen","Singspiel","Petrosellini","Paisiello"
"","","","",,"unknown",
"7/22/1781","Bth","Court","Die dürftige Familie","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"7/23/1781","Bth","Court","Der Todte ein Freyer","Lustspiel","Sedaine","NA"
"","","","",,"Pauerspach",
"7/23/1781","Bth","Court","Die abgeredte Zauberey","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"7/23/1781","Kth","French","Zémire et Azor","Opéra comique","Marmontel","Grétry"
"7/24/1781","Bth","Court","Der Westindier","Lustspiel","Cumberland","NA"
"","","","",,"Kepner",
"7/25/1781","Bth","Court","Der Barbier von Sevilien","Lustspiel","Beaumarchais","NA"
"7/25/1781","Kth","French","Monsieur de St. Charles","Comédie","Gernevalde","NA"
"7/25/1781","Kth","French","L'Ami de la maison","Comédie mêlée d'ariettes","Marmontel","Grétry"
"7/26/1781","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"7/26/1781","Kth","French","Le Maréchal ferrant","Opéra comique","Quétant","Philidor"
"","","","",,"Anseaume",
"7/26/1781","Kth","French","L'Ami de la maison","Comédie mêlée d'ariettes","Marmontel","Grétry"
"7/27/1781","","","Theaters closed",,"",
"7/28/1781","Bth","Court","Elfride","Trauerspiel","Mason","NA"
"","","","",,"Bertuch",
"7/28/1781","Bth","Court","Die große Batterie","Lustspiel","Ayrenhoff","NA"
"7/28/1781","Kth","French","La Rosière de Salency","Opéra comique","Favart","Philidor"
"7/29/1781","Bth","Court","Betrug für Betrug","Lustspiel","Schletter","NA"
"7/29/1781","Kth","French","La Belle Arsène","Comédie mêlée d'ariettes","Favart","Monsigny"
"7/30/1781","Bth","Court","Die gegenseitige Probe","Lustspiel","Legrand","NA"
"","","","",,"Meißner",
"7/30/1781","Bth","Court","Der Hausfreund","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"7/30/1781","Kth","French","L'Amitié à l'epreuve","Comédie mêlée d'ariettes","Favart","Grétry"
"7/30/1781","Kth","French","Les Folies amoureuses","Comédie","Regnard","NA"
"7/31/1781","","Court","Erwine von Steinheim","Trauerspiel","Blumauer","NA"
"8/1/1781","Bth","Court","Bekir und Gulroui","Lustspiel","Cardonne","NA"
"","","","",,"Ratschky",
"8/1/1781","Bth","Court","Der Deserteur","Drame mêlé de musique","Sedaine","Monsigny"
"","","","",,"Stephanie d. J.",
"8/1/1781","Kth","French","La Colonie","Opéra comique","unknown","Framery"
"8/1/1781","Kth","French","La Pupille","Comédie","Fagan","NA"
"8/2/1781","Bth","Court","Die dürftige Familie","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"8/2/1781","Kth","French","La Servante maitresse","Opéra comique","Favart","unknown"
"8/2/1781","Kth","French","Le Mazet","Opéra comique","Anseaume","Duni"
"8/3/1781","","","Theaters closed",,"",
"8/4/1781","Bth","Court","Der dankbare Sohn","Lustspiel","Engel","NA"
"8/4/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"8/4/1781","Kth","French","Ninette à la cour","Comédie mêlée d'ariettes","Favart","Ciampi"
"8/4/1781","Kth","French","Les Trois Frères rivaux","Comédie","La Font","NA"
"8/5/1781","Bth","Court","Das Landmädchen","Lustspiel","Wycherley","NA"
"","","","",,"Schmid",
"8/5/1781","Kth","French","La Bonne Fille","Opéra comique","unknown","unknown"
"","","","",,"",
"8/6/1781","Bth","Court","Wahrheit ist gut Ding","Lustspiel","Goldoni","NA"
"","","","",,"Schletter",
"8/6/1781","Kth","French","Democrite amoureux","Comédie","Regnard","NA"
"8/6/1781","Kth","French","Le Tableau parlant","Opéra comique","Anseaume","Grétry"
"8/7/1781","Bth","Court","Die Uebereilung","Lustspiel","Fagan","NA"
"","","","",,"Gebler",
"8/7/1781","Bth","Court","Die Sklavinn","Singspiel","unknown","Piccinni"
"","","","",,"Stephanie d. J.",
"8/8/1781","Bth","Court","Zu gut ist nicht gut","Lustspiel","Goldsmith","NA"
"","","","",,"Schmidt",
"8/8/1781","Kth","French","Le Tartuffe","Comédie","Molière","NA"
"8/8/1781","Kth","French","La Bonne Fille","Opéra comique","unknown","unknown"
"","","","",,"",
"8/9/1781","Bth","Court","Die Trauer","Lustspiel","Hauteroche","NA"
"","","","",,"Jester",
"8/9/1781","Bth","Court","Die Wâschermädchen","Singspiel","Bock","Zanetti"
"8/9/1781","Kth","French","La Fausse Suivante","Comédie","Marivaux","NA"
"8/9/1781","Kth","French","Silvain","Opéra comique","Marmontel","Grétry"
"8/10/1781","","","Theaters closed",,"",
"8/11/1781","Bth","Court","Gianetta Montaldi","Trauerspiel","Schink","NA"
"8/11/1781","Kth","French","Le Marchand de Smyrne","Opéra comique","Chamfort","Just"
"8/11/1781","Kth","French","La Fausse Magie","Comédie mêlée d'ariettes","Marmontel","Grétry"
"8/12/1781","Bth","Court","Gianetta Montaldi","Trauerspiel","Schink","NA"
"8/12/1781","Kth","French","La Servante maitresse","Opéra comique","Favart","unknown"
"8/12/1781","Kth","French","La Sérénade","Opéra comique","unknown","unknown"
"8/12/1781","Kth","French","La Comédie à l'impromptu, ou les Dupes","Comédie","Dorvigny","NA"
"8/13/1781","Bth","Court","Der Bettler","Lustspiel","Goldoni","NA"
"","","","",,"Bock",
"8/13/1781","Bth","Court","Was erhält die Männer treu?","Singspiel","Zehnmark","Ruprecht"
"8/14/1781","Bth","Court","Die heimliche Heyrath","Lustspiel","Colman","NA"
"","","","",,"Schröder",
"8/14/1781","Kth","French","Le Procureur arbitre","Comédie","Poisson","NA"
"8/14/1781","Kth","French","L'Amoreux de quinze ans","Comédie mêlée d'ariettes","Laujon","Martini"
"8/15/1781","Bth","Court","Der Dichterling","Lustspiel","Eberl","NA"
"8/15/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"8/15/1781","Kth","French","Zémire et Azor","Opéra comique","Marmontel","Grétry"
"8/16/1781","Bth","Court","Die dürftige Familie","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"8/16/1781","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"8/16/1781","Kth","French","La Rosière de Salency","Opéra comique","Favart","Philidor"
"8/17/1781","","","Theaters closed",,"",
"8/18/1781","","","Theaters closed (anniversary of death of Francis Stephen)",,"",
"8/19/1781","Bth","Court","Zémire et Azor","Opéra comique","Marmontel","Grétry"
"8/19/1781","Kth","French","Les Battus paient l'amende","Comédie","unknown","unknown"
"8/19/1781","Kth","French","Rose et Colas","Opéra comique","Sedaine","Monsigny"
"8/19/1781","Kth","French","La Servante maitresse","Opéra comique","Favart","unknown"
"8/20/1781","Bth","Court","Der argwöhnische Ehemann","Lustspiel","Gotter","NA"
"8/21/1781","Bth","Court","Romeo und Julie","Trauerspiel","Shakespeare","NA"
"","","","",,"Weiße",
"8/21/1781","Kth","French","La Bonne Fille","Opéra comique","unknown","unknown"
"","","","",,"",
"8/21/1781","Kth","French","Les Battus paient l'amende","Comédie","unknown","unknown"
"8/22/1781","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
"8/23/1781","Bth","Court","Der Barbier von Sevilien","Lustspiel","Beaumarchais","NA"
"8/23/1781","Kth","French","Le Mari retrouvé","Comédie","Dancourt","NA"
"8/23/1781","Kth","French","Silvain","Opéra comique","Marmontel","Grétry"
"8/24/1781","","","Theaters closed",,"",
"8/25/1781","Bth","Court","Der Dienstfertige","Lustspiel","La Salle","NA"
"","","","",,"Schletter",
"8/25/1781","Bth","Court","Die Eroberung von Saint-Lucie","Lustspiel","Müller von Friedberg","NA"
"","","","",,"Schmidt",
"8/25/1781","Kth","French","Les Pèlerins de la Mecque","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"8/26/1781","Bth","Court","Die Wildschützen","Lustspiel","Stephanie d. J.","unknown"
"8/26/1781","Kth","French","Les Pèlerins de la Mecque","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"8/27/1781","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"8/28/1781","Bth","Court","Der Schubkarren des Essighändlers","Lustspiel","Mercier","NA"
"","","","",,"Brahm",
"8/28/1781","Bth","Court","Die Wirthschaftlerinn","Lustspiel","Stephanie d. J.","NA"
"8/28/1781","Kth","French","L'Amoreux de quinze ans","Comédie mêlée d'ariettes","Laujon","Martini"
"8/28/1781","Kth","French","Pygmalion","Melodrama","Rousseau","Coignet"
"8/29/1781","Bth","Court","Die Eroberung von Saint-Lucie","Lustspiel","Müller von Friedberg","NA"
"","","","",,"Schmidt",
"8/29/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"8/30/1781","Bth","Court","Gianetta Montaldi","Trauerspiel","Schink","NA"
"8/30/1781","Kth","French","La Colonie","Opéra comique","unknown","Framery"
"8/30/1781","Kth","French","Les Deux Chasseurs et la Laitière","Comédie mêlée d'ariettes","Anseaume","Duni"
"8/31/1781","Bth","Kinder","Adelheit von Veltheim","Singspiel","Großmann","Sardi"
"9/1/1781","Bth","Court","Jenny, oder die Uneigennützigkeit","Drame","Marsollier","NA"
"9/1/1781","Bth","Court","Die unvermutheten Zufälle","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"9/1/1781","Kth","French","La Fée Urgèle","Comédie mêlée d'ariettes","Favart","Duni"
"9/2/1781","Bth","Court","Der Kobold","Lustspiel","Gotter","NA"
"","","","",,"Collé",
"9/2/1781","Kth","French","Les Pèlerins de la Mecque","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"9/3/1781","Bth","Court","Die Rechnung ohne den Wirth","Lustspiel","Schletter","NA"
"9/3/1781","Bth","Court","Die unvermutheten Zufälle","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"9/4/1781","Bth","Court","Athelstan","Trauerspiel","Brown","NA"
"9/4/1781","Kth","French","La Servante maitresse","Opéra comique","Favart","unknown"
"9/4/1781","Kth","French","Dupuis et Desronais","Comédie","Collé","NA"
"9/5/1781","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
"9/6/1781","Bth","Court","Die gute Tochter","Lustspiel","Schröder","NA"
"9/7/1781","Bth","Kinder","Adelheit von Veltheim","Singspiel","Großmann","Sardi"
"9/8/1781","","","Theaters closed for Mariä Geburt (Nativity of Mary)",,"",
"9/9/1781","Bth","Court","Die Ungetreuen","Lustspiel","Barthe","NA"
"","","","",,"Reichard",
"9/9/1781","Bth","Court","Die unvermutheten Zufälle","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"9/9/1781","Kth","French","Le Déserteur","Drame mêlé de musique","Sedaine","Monsigny"
"","","","",,"Stephanie d. J.",
"9/10/1781","Bth","Court","Richard der Dritte","Trauerspiel","Weiße","NA"
"9/11/1781","Bth","Court","Das Lustlager","Schauspiel","Babo","NA"
"9/11/1781","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"9/11/1781","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"9/11/1781","Kth","French","Le Magnifique","Comédie","Sedaine","Grétry"
"9/12/1781","Bth","Court","Der Graf von Olsbach","Lustspiel","Brandes","NA"
"9/13/1781","Bth","Court","Die Verlobung","Lustspiel","Brömel","NA"
"9/13/1781","Kth","Court","Der Hausfreund","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"9/14/1781","Kth","Kinder","Die Schwiegermutter","Lustspiel","Romanus","NA"
"9/14/1781","Bth","Kinder","Der Aepfeldieb","Singspiel","Bretzner","Jast"
"9/15/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"9/15/1781","Kth","French","L'Amant jaloux, ou les Fausses Apparences","Comédie mêlée d'ariettes","Hales","Grétry"
"9/16/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"9/16/1781","Kth","French","L'Amant jaloux, ou les Fausses Apparences","Comédie mêlée d'ariettes","Hales","Grétry"
"9/17/1781","Bth","Court","Der Dichterling","Lustspiel","Eberl","NA"
"9/17/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"9/18/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"9/19/1781","Bth","Court","Die Wirthschaftlerinn","Lustspiel","Stephanie d. J.","NA"
"9/19/1781","Bth","Court","Die unvermutheten Zufälle","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"9/20/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"9/20/1781","Kth","French","Le Jugement de Midas","Comédie mêlée d'ariettes","Hales","Grétry"
"9/21/1781","Bth","Kinder","Die Schwiegermutter","Lustspiel","Romanus","NA"
"9/21/1781","Bth","Kinder","Der Aepfeldieb","Singspiel","Bretzner","Jast"
"9/22/1781","Bth","Court","Percy","Trauerspiel","More","NA"
"","","","",,"unknown",
"9/22/1781","Kth","French","Le Maître en droit","Opéra comique","Lemonnier","Monsigny"
"9/22/1781","Kth","French","L'Erreur d'un moment, ou la Suite de Julie","Comédie mêlée d'ariettes","Monvel","Dezède"
"9/23/1781","Bth","Court","Die Wölfe in der Heerde","Lustspiel","Stephanie d. J.","NA"
"9/23/1781","Kth","French","Sancho Pança dans son isle","Opéra buffon","Poinsinet","Philidor"
"9/23/1781","Kth","French","La Clochette","Comédie mêlée d'ariettes","Anseaume","Duni"
"9/24/1781","Bth","Court","Die Eroberung von Saint-Lucie","Lustspiel","Müller von Friedberg","NA"
"","","","",,"Schmidt",
"9/24/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"9/25/1781","Bth","Court","Wahrheit ist gut Ding","Lustspiel","Goldoni","NA"
"","","","",,"Schletter",
"9/25/1781","Kth","French","Le Jugement de Midas","Comédie mêlée d'ariettes","Hales","Grétry"
"9/26/1781","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"9/27/1781","Bth","Court","Das Loch in der Thüre","Lustspiel","Stephanie d. J.","NA"
"9/28/1781","Bth","Kinder","Adelheit von Veltheim","Singspiel","Großmann","Sardi"
"9/29/1781","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"9/29/1781","Bth","Court","Der Herr Gevatter","Lustspiel","Prévost","NA"
"","","","",,"Pauerspach",
"9/29/1781","Kth","French","L'Olympiade, ou le Triomphe de l'amitié","Drame mêlé de musique","Metastasio","Sacchini"
"","","","",,"Framery",
"9/30/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"9/30/1781","Kth","French","Julie","Comédie mêlée d'ariettes","Monvel","Dezède"
"9/30/1781","Kth","French","L'Erreur d'un moment, ou la Suite de Julie","Comédie mêlée d'ariettes","Monvel","Dezède"
"10/1/1781","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"10/2/1781","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"10/2/1781","Bth","Court","Die Trauer","Lustspiel","Hauteroche","NA"
"","","","",,"Jester",
"10/2/1781","Kth","French","L'Ami de la maison","Comédie mêlée d'ariettes","Marmontel","Grétry"
"10/2/1781","Kth","French","Lucile","Comédie mêlée d'ariettes","Marmontel","Grétry"
"10/3/1781","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"10/3/1781","Bth","Court","Der Faßbinder","Singspiel","Poinsinet","Philidor"
"10/4/1781","Bth","Court","Inkle und Yariko","Trauerspiel","Pelzel","NA"
"10/4/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"10/4/1781","Kth","French","La Rosière de Salency","Opéra comique","Favart","Philidor"
"10/5/1781","Bth","unknown","Reinhold und Armida","Melodrama","Babo","Winter"
"10/6/1781","Bth","Court","Edwin und Emma","Schauspiel","Schraembl","NA"
"10/6/1781","Kth","French","Tom Jones","Opéra comique","Poinsinet","Philidor"
"10/7/1781","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"10/7/1781","Kth","French","Les Pèlerins de la Mecque","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"10/8/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"10/8/1781","Kth","unknown","Fencing academy",,"",
"10/9/1781","Bth","Court","Betrug für Betrug","Lustspiel","Schletter","NA"
"10/9/1781","Kth","French","La Bonne Fille","Opéra comique","unknown","unknown"
"","","","",,"",
"10/9/1781","Kth","French","Les Deux Chasseurs et la Laitière","Comédie mêlée d'ariettes","Anseaume","Duni"
"10/10/1781","Bth","Court","Das Findelkind","Lustspiel","Brühl","NA"
"10/10/1781","Bth","Court","Der Dichterling","Lustspiel","Eberl","NA"
"10/11/1781","Bth","Court","Die gegenseitige Probe","Lustspiel","Legrand","NA"
"","","","",,"Meißner",
"10/11/1781","Bth","Court","Die Sklavinn","Singspiel","unknown","Piccinni"
"","","","",,"Stephanie d. J.",
"10/11/1781","Kth","French","L'Amitié à l'epreuve","Comédie mêlée d'ariettes","Favart","Grétry"
"10/11/1781","Kth","French","Les Deux Avares","Opéra comique","Falbaire de Quingey","Grétry"
"10/12/1781","Bth","unknown","Reinhold und Armida","Melodrama","Babo","Winter"
"10/12/1781","Bth","Kinder","Die Geschwisterliebe","Schauspiel","Weiße","NA"
"10/13/1781","Bth","Court","Der Ostindienfahrer","Lustspiel","Stephanie d. J.","NA"
"10/14/1781","Kth","French","L'Olympiade, ou le Triomphe de l'amitié","Drame mêlé de musique","Metastasio","Sacchini"
"","","","",,"Framery",
"10/15/1781","","","Theaters closed (Saint Teresa's Day)",,"",
"10/16/1781","Bth","Court","Die Liebe unter den Handwerksleuten","Singspiel","Goldoni","Gassmann"
"","","","",,"unknown",
"10/16/1781","Kth","French","Le Bûcheron, ou les Trois souhaits","Comédie mêlée d'ariettes","Guichard","Philidor"
"10/16/1781","Kth","French","Ninette à la cour","Comédie mêlée d'ariettes","Favart","Ciampi"
"10/17/1781","Bth","Court","Der Barbier von Sevilien","Lustspiel","Beaumarchais","NA"
"10/17/1781","Bth","Court","Pyrrhus und Polixene","Ballet","unknown","Winter"
"10/18/1781","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"10/18/1781","Kth","French","Julie","Comédie mêlée d'ariettes","Monvel","Dezède"
"10/18/1781","Kth","French","Le Tableau parlant","Opéra comique","Anseaume","Grétry"
"10/19/1781","Kth","Kinder","Adelheit von Veltheim","Singspiel","Großmann","Sardi"
"10/20/1781","Bth","Court","Der Ostindienfahrer","Lustspiel","Stephanie d. J.","NA"
"10/20/1781","Bth","Court","Pyrrhus und Polixene","Ballet","unknown","Winter"
"10/21/1781","Bth","Court","Die abgeredte Zauberey","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"10/21/1781","Bth","Court","Pyrrhus und Polixene","Ballet","unknown","Winter"
"10/21/1781","Kth","French","La Belle Cordonniere","Opéra comique","unknown","unknown"
"10/21/1781","Kth","French","Le Bûcheron, ou les Trois souhaits","Comédie mêlée d'ariettes","Guichard","Philidor"
"10/22/1781","Bth","Court","Der Dienstfertige","Lustspiel","La Salle","NA"
"","","","",,"Schletter",
"10/22/1781","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"10/23/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"10/23/1781","Kth","French","Le Maître en droit","Opéra comique","Lemonnier","Monsigny"
